Zip,SVI,Date,mobRatioOut,mobRatioIntra,Hospitalized,pop2019,SVIGroup
75203,0.9332597904026475,2020-05-04,0.6264844275151243,0.2446085672082718,1,17367,4
75203,0.9332597904026475,2020-05-11,0.39524983195160207,0.09217134416543575,3,17367,4
75203,0.9332597904026475,2020-05-18,0.5574725520950033,0.17134416543574593,3,17367,4
75203,0.9332597904026475,2020-05-25,0.659645978041676,0.3308714918759232,1,17367,4
75203,0.9332597904026475,2020-06-01,0.6524759130629622,0.1807976366322009,3,17367,4
75203,0.9332597904026475,2020-06-08,0.49114945104190005,0.24933530280649926,4,17367,4
75203,0.9332597904026475,2020-06-15,0.4239300918664575,0.2717872968980798,6,17367,4
75203,0.9332597904026475,2020-06-22,0.39524983195160207,0.3497784342688331,6,17367,4
75203,0.9332597904026475,2020-06-29,0.4212413174994398,0.4218611521418021,2,17367,4
75203,0.9332597904026475,2020-07-06,0.3737396370154605,0.25051698670605616,5,17367,4
75203,0.9332597904026475,2020-07-13,0.4902531929195608,0.17725258493353027,9,17367,4
75203,0.9332597904026475,2020-07-20,0.48846067667488235,0.4088626292466765,3,17367,4
75203,0.9332597904026475,2020-07-27,0.5960116513555904,0.3710487444608567,4,17367,4
75203,0.9332597904026475,2020-08-03,0.4436477705579207,0.3793205317577548,2,17367,4
75203,0.9332597904026475,2020-08-10,0.5036970647546494,0.20915805022156572,4,17367,4
75203,0.9332597904026475,2020-08-17,0.509970871611024,0.1500738552437223,1,17367,4
75203,0.9332597904026475,2020-08-24,0.3486444095899619,0.17488921713441655,3,17367,4
75203,0.9332597904026475,2020-08-31,0.4319964149675106,0.2859675036927622,1,17367,4
75203,0.9332597904026475,2020-09-07,0.45350660990365227,0.4431314623338257,1,17367,4
75203,0.9332597904026475,2020-09-14,0.4544028680259915,0.4915805022156573,1,17367,4
75203,0.9332597904026475,2020-09-21,0.6058704907013219,0.3190546528803545,1,17367,4
75203,0.9332597904026475,2020-09-28,0.7573381133766525,0.4242245199409158,0,17367,4
75203,0.9332597904026475,2020-10-05,0.4902531929195608,0.4833087149187592,5,17367,4
75203,0.9332597904026475,2020-10-12,0.5467174546269326,0.20561299852289514,3,17367,4
75203,0.9332597904026475,2020-10-19,0.4454402868025992,0.14534711964549482,3,17367,4
75203,0.9332597904026475,2020-10-26,0.6076630069460004,0.2942392909896603,2,17367,4
75203,0.9332597904026475,2020-11-02,0.38897602509522744,0.37813884785819796,2,17367,4
75203,0.9332597904026475,2020-11-09,0.5323773246695048,0.34859675036927623,3,17367,4
75203,0.9332597904026475,2020-11-16,0.4239300918664575,0.22806499261447563,3,17367,4
75203,0.9332597904026475,2020-11-23,0.4266188662334752,0.09807976366322009,3,17367,4
